uuid,text
5017f256-7ad1-5775-a8e2-bf4c64d9a77f,"Temple of PlentyTemple of Plenty enters the battlefield tapped.
When Temple of Plenty enters the battlefield, scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
{T}: Add {G} or {W}. Land   When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom. You choose how to order cards returned to your library after scrying no matter where you put them. You perform the actions stated on a card in sequence. For some spells and abilities, that means you’ll scry last. For others, that means you’ll scry and then perform other actions. Scry appears on some spells and abilities with one or more targets. If all of the spell or ability’s targets are illegal when it tries to resolve, it won’t resolve and none of its effects will happen. You won’t scry. "
cf573126-71e4-509f-a2ed-b5e36dde5e30,"Temple of SilenceTemple of Silence enters the battlefield tapped.
When Temple of Silence enters the battlefield, scry 1.
{T}: Add {W} or {B}. Land   When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom. You choose how to order cards returned to your library after scrying no matter where you put them. You perform the actions stated on a card in sequence. For some spells and abilities, that means you’ll scry last. For others, that means you’ll scry and then perform other actions. Scry appears on some spells and abilities with one or more targets. If all of the spell or ability’s targets are illegal when it tries to resolve, it won’t resolve and none of its effects will happen. You won’t scry. "
4d375f7f-81a7-545b-aead-64989e9cb8c3,"Temple of TriumphTemple of Triumph enters the battlefield tapped.
When Temple of Triumph enters the battlefield, scry 1.
{T}: Add {R} or {W}. Land   When you scry, you may put all the cards you look at back on top of your library, you may put all of those cards on the bottom of your library, or you may put some of those cards on top and the rest of them on the bottom. You choose how to order cards returned to your library after scrying no matter where you put them. You perform the actions stated on a card in sequence. For some spells and abilities, that means you’ll scry last. For others, that means you’ll scry and then perform other actions. Scry appears on some spells and abilities with one or more targets. If all of the spell or ability’s targets are illegal when it tries to resolve, it won’t resolve and none of its effects will happen. You won’t scry. "
02c72ec7-d299-5b19-9602-16eea2e8a7c5,"Tempting WitchWhen Tempting Witch enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
{2}, {T}, Sacrifice a Food: Target player loses 3 life. Creature  Human Warlock If an effect refers to a Food, it means any Food artifact, not just a Food artifact token. For example, you can sacrifice Gingerbrute to activate the last ability of Tempting Witch. Food is an artifact type. Even though it appears on some creatures (such as Gingerbrute), it’s never a creature type. You can’t sacrifice a Food token to pay multiple costs. For example, you can’t sacrifice a Food token to activate its own ability and also to activate the ability of Tempting Witch. Whatever you do, don’t eat the delicious cards. 1 black "
6c7249aa-79aa-5379-b120-54bd2c29e819,"Tenth District GuardWhen Tenth District Guard enters the battlefield, target creature gets +0/+1 until end of turn. Creature  Human Soldier 1 white "
4374b053-546c-536e-ab18-8efe4f463b66,"Tenth District LegionnaireHaste
Whenever you cast a spell that targets Tenth District Legionnaire, put a +1/+1 counter on Tenth District Legionnaire, then scry 1. Creature  Human Soldier Tenth District Legionnaire’s ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered. You scry 1 even if you can’t put a +1/+1 counter on Tenth District Legionnaire, most likely because it has left the battlefield. 1 white 1 red "
cb8ce56a-3168-5987-a836-85eba7d3a14a,"Tenth District VeteranVigilance
Whenever Tenth District Veteran attacks, untap another target creature you control. Creature  Human Soldier Untapping an attacking creature doesn’t remove it from combat. 1 white "
9dd9f668-a480-5238-a080-984016c7da22,"Territorial BoarWhenever a creature with power 4 or greater enters the battlefield under your control, Territorial Boar gets +1/+1 and gains vigilance until end of turn. Creature  Boar The entering creature must have power 4 or greater as it enters the battlefield, or Territorial Boar’s ability won’t trigger. Static abilities that raise (or lower) a creature’s power are taken into account. However, you can’t have a creature with power 3 or less enter the battlefield, raise its power with a spell, an activated ability, or a triggered ability, and have Territorial Boar’s ability trigger. If the entering creature’s power changes to 3 or less after it has entered the battlefield, Territorial Boar still gets +1/+1 and gains vigilance. If Territorial Boar’s power is raised to 4 or greater as it enters the battlefield, it will cause its own ability to trigger. 1 green "
1188a284-2529-58ce-a37a-9d79a46f5ca1,"Terror of Mount VelusFlying, double strike
When Terror of Mount Velus enters the battlefield, creatures you control gain double strike until end of turn. Creature  Dragon Multiple instances of double strike on the same creature are redundant. The triggered ability affects only creatures you control at the time it resolves. Creatures you begin to control later in the turn won’t gain double strike. 2 red "
a71d1f17-c36b-53dd-99d0-bb1ec28a840b,"Teyo's LightshieldWhen Teyo's Lightshield enters the battlefield, put a +1/+1 counter on target creature you control. Creature  Illusion You may choose Teyo’s Lightshield as the target of its own ability. 1 white "
b4718517-8fca-5940-8fb4-2eb77f4190f1,"Teyo, the ShieldmageYou have hexproof. (You can't be the target of spells or abilities your opponents control.)
[−2]: Create a 0/3 white Wall creature token with defender. Planeswalker Legendary Teyo 1 white "
74ff44b9-c29c-5f37-8e09-954dadd7aa69,"Teysa KarlovIf a creature dying causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.
Creature tokens you control have vigilance and lifelink. Creature Legendary Human Advisor Teysa affects a creature’s own “when this creature dies” triggered abilities as well as other triggered abilities that trigger when that creature dies. Such triggered abilities start with “when” or “whenever.” Teysa’s effect doesn’t copy the triggered ability; it just causes the ability to trigger twice. Any choices made as you put the ability onto the stack, such as modes and targets, are made separately for each instance of the ability. Any choices made on resolution, such as whether to pay a cost for that triggered ability, are also made separately. The trigger event doesn’t have to specifically refer to “creatures.” In these cases, the trigger event may also refer to something being “put into a graveyard from the battlefield.” For example, an ability that triggers “whenever an artifact is put into a graveyard from the battlefield” would trigger twice if an artifact creature dies while Teysa Karlov is on the battlefield. An ability that triggers when a creature “leaves the battlefield” will trigger twice if that creature leaves the battlefield by dying. An ability that triggers on an event that causes a creature to die doesn’t trigger twice. For example, an ability that triggers “whenever you sacrifice a creature” triggers only once. Look at each creature as it exists on the battlefield, taking into account continuous effects, to determine whether any triggered abilities will trigger multiple times. For example, if a land that has become a creature dies, an ability that triggers when it dies triggers twice. If a creature dying at the same time that another permanent you control leaves the battlefield causes a triggered ability of that permanent to trigger, that ability triggers an additional time. If a creature dying at the same time as Teysa (including Teysa itself dying) causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time. If you somehow control two Teysas, a creature dying causes abilities to trigger three times, not four. A third Teysa causes abilities to trigger four times, a fourth causes abilities to trigger five times, and so on. This also means that if you control Teysa and cast a second one, an ability that triggers when it dies due to the “legend rule” triggers three times. An ability of a permanent that triggers when a card is put into a graveyard “from anywhere” triggers twice only if Teysa and that permanent are both still on the battlefield immediately after the creature has died. 1 white 1 black "
21bb55d1-7241-5824-9dd7-4181ac3dce90,"Tezzeret, Master of the BridgeCreature and planeswalker spells you cast have affinity for artifacts. (They cost {1} less to cast for each artifact you control.)
[+2]: Tezzeret, Master of the Bridge deals X damage to each opponent, where X is the number of artifacts you control. You gain X life.
[−3]: Return target artifact card from your graveyard to your hand.
[−8]: Exile the top ten cards of your library. Put all artifact cards from among them onto the battlefield. Planeswalker Legendary Tezzeret Affinity for artifacts means “This spell costs {1} less for each artifact you control.” Tezzeret himself doesn’t have affinity for artifacts. Affinity doesn’t change the spell’s converted mana cost. It changes only how much mana you pay to cast the spell. Affinity can reduce only generic mana in a spell’s cost. It can’t reduce color requirements. The cost reduction is set before you pay any of the spell’s costs. Specifically, you could lock in a discount for an artifact you control and then sacrifice that artifact to activate a mana ability. If there are any additional costs or cost increases that would apply to a spell with affinity, apply those before applying any cost reductions. If a spell has multiple instances of affinity, each applies. In a Two-Headed Giant game, Tezzeret’s first loyalty ability causes the opposing team to lose twice X life and you gain X life. 1 blue 1 black "
82df5be4-851e-5c24-bdad-8ee42b9d5d2a,"Thassa's InterventionChoose one-
• Look at the top X cards of your library. Put up to two of them into your hand and the rest on the bottom of your library in a random order.
• Counter target spell unless its controller pays twice {X}. Instant   2 blue "
84ab91c5-5708-5863-bf5a-190b63b7aad6,"Thassa's OracleWhen Thassa's Oracle enters the battlefield, look at the top X cards of your library, where X is your devotion to blue. Put up to one of them on top of your library and the rest on the bottom of your library in a random order. If X is greater than or equal to the number of cards in your library, you win the game. (Each {U} in the mana costs of permanents you control counts toward your devotion to blue.) Creature  Merfolk Wizard If your devotion to blue is zero at the time the triggered ability of Thassa’s Oracle resolves, you don’t look at or move any cards in your library. If you have no cards in your library, you win the game. Colorless and generic mana symbols ({C}, {0}, {1}, {2}, {X}, and so on) in mana costs of permanents you control don’t count toward your devotion to any color. Mana symbols in the text boxes of permanents you control don’t count toward your devotion to any color. Hybrid mana symbols, monocolored hybrid mana symbols, and Phyrexian mana symbols do count toward your devotion to their color(s). If an activated ability or triggered ability has an effect that depends on your devotion to a color, you count the number of mana symbols of that color among the mana costs of permanents you control as the ability resolves. The permanent with that ability will be counted if it’s still on the battlefield at that time. If you put an Aura on an opponent’s permanent, you still control the Aura, and mana symbols in its mana cost count towards your devotion. 2 blue "
8f9fd1ec-8ec3-5aac-afa2-4b8121d1f52f,"Thassa, Deep-DwellingIndestructible
As long as your devotion to blue is less than five, Thassa isn't a creature.
At the beginning of your end step, exile up to one other target creature you control, then return that card to the battlefield under your control.
{3}{U}: Tap another target creature. Enchantment Creature Legendary God When the card returns to the battlefield, it will be a new object with no connection to the card that was exiled. Auras attached to the exiled creature will be put into their owners’ graveyards. Any Equipment will become unattached and remain on the battlefield. Any counters on the exiled creature will cease to exist. If a token is exiled this way, it will cease to exist and won’t return to the battlefield. If you gain control of a creature “until end of turn,” you’ll control it during your end step. When an effect returns the exiled card “under your control,” you control it indefinitely after that. In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, any creatures you control from Thassa’s effect but don’t own are exiled. Colorless and generic mana symbols ({C}, {0}, {1}, {2}, {X}, and so on) in mana costs of permanents you control don’t count toward your devotion to any color. Mana symbols in the text boxes of permanents you control don’t count toward your devotion to any color. Hybrid mana symbols, monocolored hybrid mana symbols, and Phyrexian mana symbols do count toward your devotion to their color(s). If an activated ability or triggered ability has an effect that depends on your devotion to a color, you count the number of mana symbols of that color among the mana costs of permanents you control as the ability resolves. The permanent with that ability will be counted if it’s still on the battlefield at that time. If you put an Aura on an opponent’s permanent, you still control the Aura, and mana symbols in its mana cost count towards your devotion. The type-changing ability that can make a God not be a creature functions only on the battlefield. It’s always a creature card in other zones, regardless of your devotion to its color. It’s always a creature spell while it’s on the stack. As a God enters the battlefield, your devotion to its color will determine whether any replacement effects that affect creatures entering the battlefield apply to that God. Because replacement effects are considered before the God is on the battlefield, the mana symbols in its mana cost won’t be counted when determining this. When a God enters the battlefield, your devotion to its color (including the mana symbols in the mana cost of the God itself) will determine if a creature entered the battlefield or not for abilities that trigger whenever a creature enters the battlefield. If a God stops being a creature, it loses the type creature and the creature type God. It continues to be a legendary enchantment. The abilities of Gods function as long as they’re on the battlefield, regardless of whether they’re creatures. If a God is attacking or blocking and it stops being a creature, it will be removed from combat. It won’t rejoin combat if it resumes being a creature later during that combat. Counters put on a God remain on it while it’s not a creature, even if they have no effect. If an effect causes a God to lose all abilities, its ability that causes it to stop being a creature still applies if appropriate. 1 blue "
b983231d-e01a-545d-89bd-710efcfcf340,"Thaumaturge's FamiliarFlying
When Thaumaturge's Familiar enters the battlefield, scry 1. Artifact Creature  Bird "
537efeee-062c-50d0-805c-2a9d78ca541d,"The Akroan War(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Gain control of target creature for as long as The Akroan War remains on the battlefield.
II — Until your next turn, creatures your opponents control attack each combat if able.
III — Each tapped creature deals damage to itself equal to its power. Enchantment  Saga If The Akroan War leaves the battlefield before its first ability resolves, you won’t gain control of the creature at all. If a creature can’t attack for any reason (such as being tapped or having come under that player’s control that turn), then it doesn’t attack. If there’s a cost associated with having it attack, the player isn’t forced to pay that cost, so it doesn’t have to attack in that case either. Because a Saga isn’t sacrificed until after its last ability has resolved, you still control the creature you took with The Akroan War’s first ability while the last ability is resolving. If the creature you took with The Akroan War’s first ability has an ability that triggers when you sacrifice The Akroan War, you control the resulting trigger. If it has an ability that triggers when The Akroan War is put into a graveyard “from anywhere,” check whether that ability should trigger only after the creature’s former controller has regained control of it. As a Saga enters the battlefield, its controller puts a lore counter on it. As your precombat main phase begins (immediately after your draw step), you put another lore counter on each Saga you control. Putting a lore counter on a Saga in either of these ways doesn’t use the stack. Each symbol on the left of a Saga’s text box represents a chapter ability. A chapter ability is a triggered ability that triggers when a lore counter that is put on the Saga causes the number of lore counters on the Saga to become equal to or greater than the ability’s chapter number. Chapter abilities are put onto the stack and may be responded to. A chapter ability doesn’t trigger if a lore counter is put on a Saga that already had a number of lore counters greater than or equal to that chapter’s number. For example, the third lore counter put on a Saga causes the III chapter ability to trigger, but I and II won’t trigger again. Once a chapter ability has triggered, the ability on the stack won’t be affected if the Saga gains or loses counters, or if it leaves the battlefield. If multiple chapter abilities trigger at the same time, their controller puts them on the stack in any order. If any of them require targets, those targets are chosen as you put the abilities on the stack, before any of those abilities resolve. Removing lore counters won’t cause a previous chapter ability to trigger. If lore counters are removed from a Saga, the appropriate chapter abilities will trigger again when the Saga receives lore counters. Once the number of lore counters on a Saga is greater than or equal to the greatest number among its chapter abilities, the Saga’s controller sacrifices it as soon as its chapter ability has left the stack, most likely by resolving or being countered. This state-based action doesn’t use the stack. 1 red "
d6d836d5-2437-5924-acd3-212d3cd6b981,"The Binding of the Titans(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Each player puts the top three cards of their library into their graveyard.
II — Exile up to two target cards from graveyards. For each creature card exiled this way, you gain 1 life.
III — Return target creature or land card from your graveyard to your hand. Enchantment  Saga As a Saga enters the battlefield, its controller puts a lore counter on it. As your precombat main phase begins (immediately after your draw step), you put another lore counter on each Saga you control. Putting a lore counter on a Saga in either of these ways doesn’t use the stack. Each symbol on the left of a Saga’s text box represents a chapter ability. A chapter ability is a triggered ability that triggers when a lore counter that is put on the Saga causes the number of lore counters on the Saga to become equal to or greater than the ability’s chapter number. Chapter abilities are put onto the stack and may be responded to. A chapter ability doesn’t trigger if a lore counter is put on a Saga that already had a number of lore counters greater than or equal to that chapter’s number. For example, the third lore counter put on a Saga causes the III chapter ability to trigger, but I and II won’t trigger again. Once a chapter ability has triggered, the ability on the stack won’t be affected if the Saga gains or loses counters, or if it leaves the battlefield. If multiple chapter abilities trigger at the same time, their controller puts them on the stack in any order. If any of them require targets, those targets are chosen as you put the abilities on the stack, before any of those abilities resolve. Removing lore counters won’t cause a previous chapter ability to trigger. If lore counters are removed from a Saga, the appropriate chapter abilities will trigger again when the Saga receives lore counters. Once the number of lore counters on a Saga is greater than or equal to the greatest number among its chapter abilities, the Saga’s controller sacrifices it as soon as its chapter ability has left the stack, most likely by resolving or being countered. This state-based action doesn’t use the stack. 1 green "
b6d21207-ac8e-5312-827c-6405b42fa9ee,"The Birth of Meletis(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle your library.
II — Create a 0/4 colorless Wall artifact creature token with defender.
III — You gain 2 life. Enchantment  Saga As a Saga enters the battlefield, its controller puts a lore counter on it. As your precombat main phase begins (immediately after your draw step), you put another lore counter on each Saga you control. Putting a lore counter on a Saga in either of these ways doesn’t use the stack. Each symbol on the left of a Saga’s text box represents a chapter ability. A chapter ability is a triggered ability that triggers when a lore counter that is put on the Saga causes the number of lore counters on the Saga to become equal to or greater than the ability’s chapter number. Chapter abilities are put onto the stack and may be responded to. A chapter ability doesn’t trigger if a lore counter is put on a Saga that already had a number of lore counters greater than or equal to that chapter’s number. For example, the third lore counter put on a Saga causes the III chapter ability to trigger, but I and II won’t trigger again. Once a chapter ability has triggered, the ability on the stack won’t be affected if the Saga gains or loses counters, or if it leaves the battlefield. If multiple chapter abilities trigger at the same time, their controller puts them on the stack in any order. If any of them require targets, those targets are chosen as you put the abilities on the stack, before any of those abilities resolve. Removing lore counters won’t cause a previous chapter ability to trigger. If lore counters are removed from a Saga, the appropriate chapter abilities will trigger again when the Saga receives lore counters. Once the number of lore counters on a Saga is greater than or equal to the greatest number among its chapter abilities, the Saga’s controller sacrifices it as soon as its chapter ability has left the stack, most likely by resolving or being countered. This state-based action doesn’t use the stack. 1 white "
dfd2784c-c219-57be-86b9-a8ea3fcc6da7,"The Cauldron of EternityThis spell costs {2} less to cast for each creature card in your graveyard.
Whenever a creature you control dies, put it on the bottom of its owner's library.
{2}{B}, {T}, Pay 2 life: Return target creature card from your graveyard to the battlefield. Activate this ability only any time you could cast a sorcery. Artifact Legendary  To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases, then apply any cost reductions. The converted mana cost of the spell remains unchanged, no matter what the total cost to cast it was. The cost reduction ability reduces only the generic mana in the relic’s cost. The colored mana must still be paid. Once you announce that you’re casting a spell, no player may take actions until the spell has been paid for. Notably, opponents can’t try to change by how much a relic’s cost is reduced. 2 black "
aa1f1268-86af-545d-bd58-f2f32e6d5c2c,"The Circle of LoyaltyThis spell costs {1} less to cast for each Knight you control.
Creatures you control get +1/+1.
Whenever you cast a legendary spell, create a 2/2 white Knight creature token with vigilance.
{3}{W}, {T}: Create a 2/2 white Knight creature token with vigilance. Artifact Legendary  The Circle of Loyalty’s triggered ability resolves before the spell that caused it to trigger. It resolves even if that spell is countered. The Circle of Loyalty’s triggered ability won’t trigger when you cast it because it’s not on the battlefield yet. To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases, then apply any cost reductions. The converted mana cost of the spell remains unchanged, no matter what the total cost to cast it was. The cost reduction ability reduces only the generic mana in the relic’s cost. The colored mana must still be paid. Once you announce that you’re casting a spell, no player may take actions until the spell has been paid for. Notably, opponents can’t try to change by how much a relic’s cost is reduced. 2 white "
792384c4-1dde-552f-8eff-93f4ec7542c7,"The ElderspellDestroy any number of target planeswalkers. Choose a planeswalker you control. Put two loyalty counters on it for each planeswalker destroyed this way. Sorcery   You choose the target planeswalkers to destroy as you cast The Elderspell, but you don’t choose a planeswalker to receive loyalty counters until The Elderspell is resolving. You can cast The Elderspell without controlling any planeswalkers. The target planeswalkers will still be destroyed. You can also cast it without targeting any planeswalkers if you really want to do so. 2 black "
95f21d87-c123-5274-8766-a8131ecd79fd,"The First Iroan Games(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I — Create a 1/1 white Human Soldier token.
II — Put three +1/+1 counters on target creature you control.
III — If you control a creature with power 4 or greater, draw two cards.
IV — Create a Gold token. Enchantment  Saga A Gold token is a colorless Gold artifact token with “Sacrifice this artifact: Add one mana of any color.” As a Saga enters the battlefield, its controller puts a lore counter on it. As your precombat main phase begins (immediately after your draw step), you put another lore counter on each Saga you control. Putting a lore counter on a Saga in either of these ways doesn’t use the stack. Each symbol on the left of a Saga’s text box represents a chapter ability. A chapter ability is a triggered ability that triggers when a lore counter that is put on the Saga causes the number of lore counters on the Saga to become equal to or greater than the ability’s chapter number. Chapter abilities are put onto the stack and may be responded to. A chapter ability doesn’t trigger if a lore counter is put on a Saga that already had a number of lore counters greater than or equal to that chapter’s number. For example, the third lore counter put on a Saga causes the III chapter ability to trigger, but I and II won’t trigger again. Once a chapter ability has triggered, the ability on the stack won’t be affected if the Saga gains or loses counters, or if it leaves the battlefield. If multiple chapter abilities trigger at the same time, their controller puts them on the stack in any order. If any of them require targets, those targets are chosen as you put the abilities on the stack, before any of those abilities resolve. Removing lore counters won’t cause a previous chapter ability to trigger. If lore counters are removed from a Saga, the appropriate chapter abilities will trigger again when the Saga receives lore counters. Once the number of lore counters on a Saga is greater than or equal to the greatest number among its chapter abilities, the Saga’s controller sacrifices it as soon as its chapter ability has left the stack, most likely by resolving or being countered. This state-based action doesn’t use the stack. 1 green "
e54d4750-c7a3-5087-aae8-1500034d08bc,"The Great HengeThis spell costs {X} less to cast, where X is the greatest power among creatures you control.
{T}: Add {G}{G}. You gain 2 life.
Whenever a nontoken creature enters the battlefield under your control, put a +1/+1 counter on it and draw a card. Artifact Legendary  The first step of casting a spell is to move it to the stack. If this causes the greatest power among creatures you control to change, that new power will be used to determine the cost reduction. Once you determine the cost to cast The Great Henge, you may activate mana abilities to pay that cost. If the greatest power among creatures you control changes while activating mana abilities, the cost to cast The Great Henge remains what you previously determined. Once The Great Henge’s last ability has triggered, you’ll draw a card even if you can’t put a +1/+1 counter on the creature for some reason (most likely because it has left the battlefield). To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases, then apply any cost reductions. The converted mana cost of the spell remains unchanged, no matter what the total cost to cast it was. The cost reduction ability reduces only the generic mana in the relic’s cost. The colored mana must still be paid. Once you announce that you’re casting a spell, no player may take actions until the spell has been paid for. Notably, opponents can’t try to change by how much a relic’s cost is reduced. 2 green "
965ac3f7-ac83-54a9-adfd-554bf4db9dbb,"The Haunt of HightowerFlying, lifelink
Whenever The Haunt of Hightower attacks, defending player discards a card.
Whenever a card is put into an opponent's graveyard from anywhere, put a +1/+1 counter on The Haunt of Hightower. Creature Legendary Vampire If The Haunt of Hightower is attacking a planeswalker, the controller of the planeswalker is the defending player. The Haunt of Hightower’s last ability won’t trigger when a token is put into an opponent’s graveyard. 2 black "
7ccaf411-b9d7-5d76-9190-4677ae2d1f49,"The Magic MirrorThis spell costs {1} less to cast for each instant and sorcery card in your graveyard.
You have no maximum hand size.
At the beginning of your upkeep, put a knowledge counter on The Magic Mirror, then draw a card for each knowledge counter on The Magic Mirror. Artifact Legendary  Adventurer cards aren’t instant or sorcery cards while they’re in your graveyard. If a split card is both an instant card and a sorcery card, it’s only counted once for The Magic Mirror’s cost reduction ability. If The Magic Mirror leaves the battlefield while its last ability is on the stack, the ability will use the number of knowledge counters The Magic Mirror had before leaving the battlefield to determine how many cards you’ll draw. To determine the total cost of a spell, start with the mana cost or alternative cost you’re paying, add any cost increases, then apply any cost reductions. The converted mana cost of the spell remains unchanged, no matter what the total cost to cast it was. The cost reduction ability reduces only the generic mana in the relic’s cost. The colored mana must still be paid. Once you announce that you’re casting a spell, no player may take actions until the spell has been paid for. Notably, opponents can’t try to change by how much a relic’s cost is reduced. 3 blue "
762f392f-085b-5b4c-942a-7ed817d9597e,"The Royal Scions[+1]: Draw a card, then discard a card.
[+1]: Target creature gets +2/+0 and gains first strike and trample until end of turn.
[−8]: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand. Planeswalker Legendary Will Rowan You draw a card and discard a card all while The Royal Scions’s first ability is resolving. Nothing can happen between the two, and no player may choose to take actions. The Royal Scions’s last ability goes on the stack without a target. While that ability is resolving, you draw four cards. When you do, the reflexive triggered ability triggers and you pick a target to be dealt damage. This is different from effects that say “If you do . . .” in that you choose a target after looking at the cards you draw. If you draw fewer than four cards while resolving the last ability of The Royal Scions, its reflexive triggered ability doesn’t trigger. If replacement effects cause you to draw five or more cards while resolving the last ability of The Royal Scions, its reflexive triggered ability still triggers only once, even if you draw eight cards. 1 red 1 blue "
90149c59-8a7a-5ed2-aa12-1df6eeedfc76,"The Triumph of Anax(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II, III — Until end of turn, target creature gains trample and gets +X/+0, where X is the number of lore counters on The Triumph of Anax.
IV — Target creature you control fights up to one target creature you don't control. (Each deals damage equal to its power to the other.) Enchantment  Saga The value of X for the first three chapters is determined only as each chapter ability resolves. Once that happens, the value of X won’t change later in the turn even if the number of lore counters on The Triumph of Anax changes. If either target is an illegal target as the final chapter ability resolves, no creature will deal or be dealt damage. As a Saga enters the battlefield, its controller puts a lore counter on it. As your precombat main phase begins (immediately after your draw step), you put another lore counter on each Saga you control. Putting a lore counter on a Saga in either of these ways doesn’t use the stack. Each symbol on the left of a Saga’s text box represents a chapter ability. A chapter ability is a triggered ability that triggers when a lore counter that is put on the Saga causes the number of lore counters on the Saga to become equal to or greater than the ability’s chapter number. Chapter abilities are put onto the stack and may be responded to. A chapter ability doesn’t trigger if a lore counter is put on a Saga that already had a number of lore counters greater than or equal to that chapter’s number. For example, the third lore counter put on a Saga causes the III chapter ability to trigger, but I and II won’t trigger again. Once a chapter ability has triggered, the ability on the stack won’t be affected if the Saga gains or loses counters, or if it leaves the battlefield. If multiple chapter abilities trigger at the same time, their controller puts them on the stack in any order. If any of them require targets, those targets are chosen as you put the abilities on the stack, before any of those abilities resolve. Removing lore counters won’t cause a previous chapter ability to trigger. If lore counters are removed from a Saga, the appropriate chapter abilities will trigger again when the Saga receives lore counters. Once the number of lore counters on a Saga is greater than or equal to the greatest number among its chapter abilities, the Saga’s controller sacrifices it as soon as its chapter ability has left the stack, most likely by resolving or being countered. This state-based action doesn’t use the stack. 1 red "
1d0cd7e9-ab4d-5ab8-af90-69cd61c12049,"The WandererPrevent all noncombat damage that would be dealt to you and other permanents you control.
[−2]: Exile target creature with power 4 or greater. Planeswalker Legendary  If The Wanderer would be dealt lethal damage at the same time as you and/or other permanents you control would be dealt noncombat damage, the damage that would be dealt to you and your other permanents is prevented. 1 white "
f126c3f3-ac56-5160-85a6-52ea36b10cc1,"Theater of HorrorsAt the beginning of your upkeep, exile the top card of your library.
During your turn, if an opponent lost life this turn, you may play cards exiled with Theater of Horrors.
{3}{R}: Theater of Horrors deals 1 damage to target opponent or planeswalker. Enchantment   Damage dealt to a player causes that player to lose that much life. Theater of Horrors doesn’t change when you can play the exiled cards during your turn. For example, if you exile a sorcery card, you can cast it only during your main phase when the stack is empty. If you exile a land card, you can play it only during your main phase and only if you have an available land play remaining. Casting an exiled card causes it to leave exile. You can’t cast it multiple times. In a multiplayer game, if an opponent loses life during your turn and then leaves the game, you can play cards exiled with Theater of Horrors. 1 red 1 black "
276db6f3-7e03-50a9-8d62-34324df99d0a,"Thicket CrasherTrample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)
Other Elementals you control have trample. Creature  Elemental Rhino 1 green "
387e6edd-0432-5078-8244-85bc5cf72f80,"Thief of SanityFlying
Whenever Thief of Sanity deals combat damage to a player, look at the top three cards of that player's library, exile one of them face down, then put the rest into their graveyard. You may look at and cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any type to cast that spell. Creature  Specter Thief of Sanity’s effect doesn’t change when you can cast the exiled card. For example, if you exile a sorcery card, you can cast it only during your main phase when the stack is empty. An effect that instructs you to “cast” a card doesn’t allow you to play lands. You can still cast the exiled card if Thief of Sanity leaves the battlefield or leaves your control. If another player gains control of Thief of Sanity, that player can’t cast the exiled card. Casting an exiled card causes it to leave exile. You can’t cast it multiple times. In a multiplayer game, if a player leaves the game, all cards that player owns leave as well. If you leave the game, any spells or permanents you control from Thief of Sanity’s effect are exiled, and any of the face-down exiled cards remain face down indefinitely. No player may look at them. 1 blue 1 black "
e216971a-8c24-54d4-8de1-51acb63e9522,"Thirst for MeaningDraw three cards. Then discard two cards unless you discard an enchantment card. Instant   You can discard either one enchantment card or two cards which may or may not be enchantments. If you really want to, you can discard two enchantment cards. 1 blue "
2adc9971-bf38-58f2-974d-236f711579a8,"Thirsting BloodlordOther Vampires you control get +1/+1. Creature  Vampire Because damage remains marked on a creature until it’s removed as the turn ends, nonlethal damage dealt to other Vampires you control may become lethal if Thirsting Bloodlord leaves the battlefield during that turn. 2 black "
90b77f86-4bb9-50f6-b9bc-d40ddd0ace71,"Thirsting ShadeLifelink
{2}{B}: Thirsting Shade gets +1/+1 until end of turn. Creature  Shade 1 black "
47a4a432-7ee2-5264-88d3-40d9756f844a,"Thorn MammothTrample
Whenever Thorn Mammoth or another creature enters the battlefield under your control, Thorn Mammoth fights up to one target creature you don't control. Creature  Elephant If the target creature is an illegal target when Thorn Mammoth’s last ability tries to resolve, the ability doesn’t resolve. If Thorn Mammoth is no longer on the battlefield, the target creature won’t deal or be dealt damage. 2 green "
